SCENARIO;FEATURE_SET;LEADTIME_MIN;MSE_TOTAL;MSE_REG;MSE_CMV;MAE_TOTAL;MAE_REG;MAE_CMV;RMSE_TOTAL;RMSE_REG;RMSE_CMV;DELTA_RMSE;SHARE_REG_PCT;SHARE_CMV_PCT
SC2 22.03.2018 14:30 Cloudy evening;FS4_SEV4_TIME;150;0,00039816134772268784;9,832152629588382e-05;0,00016427355968166008;0,017844852187507823;0,008500202970440102;0,011086355616797262;0,019953980748780124;0,009915721168724129;0,012816924735741413;0,010038259580055995;37,44225674668257;62,55774325331743
SC2 22.03.2018 14:30 Cloudy evening;FS4_SEV4_TIME;165;0,0002149691940643096;8,471561702267094e-05;0,0002669180657593514;0,012354565196535574;0,007666543936876966;0,01596813126286464;0,01466182778729547;0,009204108703327604;0,016337627298948627;0,005457719083967867;24,09200857904905;75,90799142095095
SC2 22.03.2018 14:30 Cloudy evening;FS4_SEV4_TIME;180;0,0005335763329838735;2,0386778614078872e-05;0,00037957289057660064;0,02288910621340818;0,003925149011453446;0,019276453568054748;0,023099271265212534;0,004515172047007608;0,019482630484013205;0,018584099218204926;5,097208589888981;94,90279141011102
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;0;0,0041781735850214595;0,0041781735850214595;0,0;0,054364351930621495;0,054364351930621495;0,0;0,06463879318970504;0,06463879318970504;0,0;0,0;100,0;0,0
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;15;0,0020119442194093543;0,002131755145358774;0,00010719377697639075;0,03541032228164158;0,037407062518787594;0,00706077553331852;0,04485470119629997;0,04617093398837383;0,010353442759603723;-0,0013162327920738584;95,21231699807647;4,787683001923531
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;30;0,0016524644469444864;0,0012687102433177047;0,00015926503385420981;0,03482219589451339;0,02888862712367366;0,00979498987469603;0,04065051594930237;0,03561895904315151;0,012620025113057811;0,005031556906150862;88,84679333036969;11,153206669630306
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;45;0,0007858259192208847;0,0006659473645328354;0,001050977469783984;0,023069119960681318;0,021209794724851884;0,029193107011344505;0,028032586737953467;0,025805955989515975;0,03241878266968062;0,002226630748437493;38,787217193338705;61,2127828066613
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;60;0,0014240395723637298;0,0004601306561986611;0,0007947500764665743;0,031137355223514834;0,016813863559266493;0,024458285062401382;0,03773644885735447;0,021450656311606437;0,02819131207422908;0,016285792545748034;36,66728193534311;63,33271806465689
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;75;0,00060197128026956;0,0004991029414914029;0,0003435704167540009;0,01992180468031259;0,017038631892314894;0,014368005593617757;0,024535103021376535;0,022340611931892174;0,018535652585058907;0,0021944910894843607;59,22851797885532;40,77148202114468
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;90;0,0006575583682988221;0,00039100005168109383;0,00026315261069647923;0,0211684687895415;0,015204783201984488;0,013872993875432898;0,025642900933763757;0,019773721240097773;0,016221979247196663;0,0058691796936659844;59,77198812582542;40,22801187417458
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;105;0,0003116775221617213;0,00032964332716589454;0,00019708575037067255;0,013924268600735631;0,01283140964950267;0,012598897872576073;0,01765439101645031;0,01815608237384636;0,014038723245746836;-0,0005016913573960523;62,583088958670544;37,416911041329456
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;120;0,00014010334715758183;0,00023569310594464708;0,00017147541526806514;0,008141942405880684;0,010742312082101054;0,011706945851997093;0,011836525975030926;0,015352299695636711;0,013094862170640252;-0,003515773720605785;57,88588598221146;42,11411401778854
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;135;0,00012195522300895765;0,0001415116031736495;7,688853267332965e-05;0,008837953379650258;0,007780244679372621;0,00644875440134931;0,011043333872022418;0,011895864961138786;0,008768610646694815;-0,0008525310891163672;64,79464979490618;35,20535020509382
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;150;0,0001561887703270442;0,00023045267425925007;0,00028355423903241836;0,01050605022696369;0,012029524351448643;0,01553779629184239;0,012497550573094082;0,015180667780412365;0,01683906882913715;-0,002683117207318283;44,83454761015672;55,165452389843274
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;165;0,00013594977443952155;0,0003114985939048007;0,0005037258184077359;0,008946105327229106;0,015555266378455451;0,021685148241804605;0,011659750187697914;0,01764932276051409;0,022443836980510615;-0,005989572572816177;38,21016510302687;61,78983489697314
SC2 22.03.2018 14:30 Cloudy evening;FS5_SEV4_GIS_TIME;180;0,0002869552266683841;3,890327260881463e-05;0,0003948493339444116;0,01584126198496438;0,005022576813347667;0,019087451669546934;0,016939752851455186;0,0062372488012596245;0,019870816136847817;0,010702504050195561;8,969000305947619;91,03099969405238
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;0;0,0034986605464998283;0,0034986605464998283;0,0;0,04026519187184807;0,04026519187184807;0,0;0,059149476299455335;0,059149476299455335;0,0;0,0;100,0;0,0
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;15;0,002816043893018249;0,0028884300548303616;2,9934732287376006e-05;0,03266232014318749;0,033156713128256514;0,004192637650119345;0,05306641021416701;0,05374411646711072;0,005471264231178751;-0,0006777062529437078;98,97426351840888;1,0257364815911318
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;30;0,003304840056221155;0,0038135808624576955;6,575039659300812e-05;0,04513145645410599;0,04849185301409034;0,005847534685231307;0,05748773831193183;0,06175419712422545;0,00810866182504907;-0,004266458812293622;98,30511002535273;1,6948899746472708
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;45;0,0042662157103447815;0,005398478401038888;0,00012962735017107047;0,05784084764788697;0,0657237254604023;0,009948171521126129;0,06531627446773722;0,07347433838449237;0,011385400747056313;-0,008158063916755151;97,65512173599976;2,3448782640002577
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;60;0,004616082997463512;0,005821667965918559;0,00015298109007228901;0,05908032292294704;0,0667613527197562;0,009718913208969213;0,06794176180717948;0,07629985560876612;0,012368552464710211;-0,008358093801586641;97,43949663589207;2,5605033641079413
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;75;0,006672698602227566;0,007453127941213019;0,00015312666142091094;0,07616554083156545;0,08006830118277761;0,007436438604620182;0,08168658765199809;0,08633150028357563;0,012374435802124916;-0,004644912631577541;97,98683229236258;2,013167707637416
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;90;0,007229305216525204;0,0078577877421935;0,0002238319607964637;0,0800753659415421;0,08217113662008554;0,010008188153410123;0,08502532103159155;0,08864416361043462;0,014961014698089956;-0,003618842578843068;97,23035766315937;2,7696423368406258
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;105;0,008844929394441581;0,00874105665996225;0,0003042557263870875;0,08825852294334731;0,08795706837059286;0,012943418745173891;0,09404748478530184;0,09349361828468428;0,01744292768967089;0,0005538665006175614;96,63631599007843;3,363684009921566
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;120;0,010165287763066383;0,009543743462772985;0,00042696654639655623;0,09531090497873994;0,0932906965969134;0,015903336706536788;0,10082305174446161;0,09769208495458057;0,02066316883724653;0,0031309667898810484;95,71779195259018;4,282208047409838
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;135;0,010536898751032192;0,009328739004007231;0,00041530111824454607;0,09753601527973585;0,0924106410543231;0,01597522663425154;0,10264939722683321;0,09658539746777062;0,020378938103948058;0,006063999759062591;95,73789605713803;4,262103942861978
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;150;0,01051201100142179;0,008775701407201538;0,0004913798436771687;0,0974544648869317;0,08966498349020463;0,01748449708432404;0,10252809859458913;0,09367871373584043;0,02216708920172355;0,008849384858748699;94,69757704314317;5,302422956856842
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;165;0,009995815580112229;0,007250730282002133;0,0006045635592716133;0,09563283439067712;0,0811816867128517;0,020312593638229726;0,09997907571143189;0,08515122008522329;0,024587874232466972;0,0148278556262086;92,30374354559368;7,696256454406327
SC2 22.03.2018 14:30 Cloudy evening;FS6_SEV4_GIS_SENSOR_TIME;180;0,01246467033045351;0,007590780526892085;0,0009202109827239672;0,1070564953286429;0,08276073616234622;0,02621988844764125;0,11164528799037383;0,08712508552014216;0,030334979524040677;0,024520202470231678;89,18796967798316;10,81203032201685
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;0;0,005511433291305383;0,005511433291305383;0,0;0,060423641290909685;0,060423641290909685;0,0;0,07423902808702026;0,07423902808702026;0,0;0,0;100,0;0,0
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;15;0,002963722918227223;0,002471551206659129;0,00043213359560781244;0,04242155324209339;0,037352801683776235;0,018492194531607803;0,054440085582475185;0,0497146980948203;0,020787823253236797;0,004725387487654886;85,11775123558726;14,882248764412742
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;30;0,0018476403702880788;0,0012900230324944242;0,0005868221325721084;0,03294981275174407;0,024147550311688925;0,02130628377199173;0,04298418744478112;0,0359168906295412;0,02422441191385476;0,007067296815239925;68,73358849762622;31,266411502373774
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;45;0,0009356471652298827;0,0009215181787869689;0,00034822500665740035;0,02182580019798272;0,02144843095035074;0,01569778483141871;0,030588350155408558;0,030356517896276723;0,018660787943101446;0,0002318322591318353;72,57516239116237;27,42483760883763
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;60;0,0013789891605390605;0,0009349296943898596;0,0005682180708554579;0,028843362063443387;0,024219652298781418;0,01958368773813601;0,03713474330783856;0,03057662006157416;0,023837325161507907;0,006558123246264397;62,19812289959907;37,80187710040092
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;75;0,0010168689432166864;0,0004717668770101926;0,00037371974876870785;0,0253118512660181;0,016786027374818924;0,016607148338247227;0,031888382574484495;0,021720195142083613;0,019331832524846368;0,010168187432400881;55,7982660666666;44,20173393333341
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;90;0,001249745912128508;0,0004254364775949118;0,00044428824553903814;0,02940145035318374;0,015720643158579434;0,01865568216200228;0,03535174553156475;0,020626111548106004;0,021078146159922085;0,014725633983458743;48,9162221423236;51,0837778576764
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;105;0,0012172050952716437;0,0002810294635543741;0,0006362280764753392;0,029330252492279458;0,012400916465667822;0,021681194874777723;0,03488846650788257;0,01676393341535256;0,025223561930769;0,01812453309253001;30,638010731999053;69,36198926800094
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;120;0,0005390750865851879;0,00013695149974561125;0,0004075003143001556;0,017013054868142655;0,008609037328529735;0,01692022195568791;0,02321799058026314;0,011702627899134932;0,020186637023044615;0,011515362681128209;25,154016611302733;74,84598338869726
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;135;0,0003369118029891081;0,00013786466022734336;0,0003709315083345698;0,014021871299209695;0,009413128642351479;0,017000097281007626;0,018355157394833423;0,011741578268160689;0,0192595822471457;0,0066135791266727344;27,096245755350495;72,9037542446495
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;150;0,0006182493424729267;9,846297286001762e-05;0,00042785628189686084;0,022192323794921053;0,007718565310682033;0,018093576070977682;0,024864620296174377;0,009922851044937519;0,020684687135580776;0,014941769251236858;18,707841670261597;81,2921583297384
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;165;0,000887680189489164;0,0002413821434541425;0,00026685724319190456;0,027737749554515044;0,013576151613115517;0,014626534794693563;0,029793962299250566;0,015536477832962737;0,016335765766927014;0,014257484466287829;47,49378930410369;52,50621069589631
SC2 22.03.2018 14:30 Cloudy evening;FS7_SEV12_TIME;180;0,00014557469372596178;0,00015020760210280145;8,126380127761492e-05;0,010273102015288664;0,011509055802515331;0,006842455885431788;0,012065433839110875;0,012255921103809434;0,009014643713293106;-0,00019048726469855955;64,89250935932665;35,10749064067335
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;0;0,005620725342626878;0,005620725342626878;0,0;0,06417229562496075;0,06417229562496075;0,0;0,07497149686798896;0,07497149686798896;0,0;0,0;100,0;0,0
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;15;0,0024710595061912368;0,002745667985203204;0,00039001168650036627;0,041881926861385144;0,04482880500029786;0,01529001915677838;0,04970975262653433;0,05239912198885783;0,019748713540389568;-0,0026893693623235015;87,56213238170217;12,437867618297837
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;30;0,00185248432670097;0,0009281637673624585;0,0011186986242210201;0,03643084244156472;0,020984269406362537;0,028897390988491038;0,04304049635751161;0,030465780268400456;0,03344695239062925;0,012574716089111152;45,34568475042522;54,65431524957477
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;45;0,0009076103536950112;0,0008848278093878281;0,00149824328583807;0,024435211635871937;0,02388656958705722;0,03443714944125317;0,030126572219471157;0,02974605535844758;0,038707147735761546;0,00038051686102357624;37,12972773495676;62,87027226504325
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;60;0,001133746328538443;0,0004972125027397034;0,0008690852080792784;0,027377370441331577;0,017348174015171084;0,026356835276992233;0,033671149795313535;0,02229826232556482;0,029480251153599056;0,011372887469748714;36,39122709513038;63,608772904869625
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;75;0,0007639274463274125;0,00039752784551648496;0,00047519680170025343;0,02239354739765923;0,014521057498664398;0,017874033638724574;0,027639237441134525;0,019938100348741477;0,021799009190792445;0,007701137092393048;45,550202665212474;54,44979733478752
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;90;0,0006212952595174688;0,0003121754329582789;0,000333445672167405;0,020439395235094727;0,012887414853570164;0,01637959005656066;0,024925795062895564;0,01766848700252172;0,01826049485001447;0,007257308060373845;48,35273049159496;51,647269508405046
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;105;0,0003031847145397317;0,0002450020196108238;0,00020665605692950166;0,013662708633762446;0,01162705729305536;0,012162758676863429;0,017412200163670635;0,015652540356466862;0,014375536752744283;0,0017596598072037728;54,2450212531402;45,75497874685979
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;120;0,0001791026318719561;0,0002890530644100109;0,00021339616673191907;0,010003801635543267;0,01433103455368528;0,012479381428824531;0,013382923143766316;0,017001560646305706;0,014608085662807399;-0,0036186375025393895;57,52881017512399;42,471189824876
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;135;0,00012696306085168847;0,00015527639565507474;0,00010289363413102737;0,008297339183511028;0,009327409448483552;0,007865497759029047;0,011267788640708898;0,012460994970509969;0,010143649941270025;-0,0011932063298010706;60,145012100639114;39,85498789936087
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;150;0,00012400202103678864;0,00011857075228993179;0,00015150523124654136;0,008930157535746518;0,008284931085255543;0,008965513265844601;0,011135619472520989;0,010889019803909432;0,012308746128121311;0,00024659966861155687;43,9027383099094;56,097261690090605
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;165;0,0002168669980987213;0,0003259110478167793;0,0006711221181919652;0,011055855117264311;0,015878751759405944;0,02432556517088591;0,014726404792029904;0,018053006614322704;0,025906024746995923;-0,0033266018222928;32,688084903077424;67,31191509692258
SC2 22.03.2018 14:30 Cloudy evening;FS8_SEV12_GIS_TIME;180;0,0009775351365458635;6,373322971713341e-05;0,0011054811334902217;0,029326910729779485;0,006332429216548518;0,03212410157865232;0,03126555831175678;0,007983309446409641;0,03324877642094851;0,02328224886534714;5,4509448158250695;94,54905518417493
SC2 22.03.2018 14:30 Cloudy evening;FS9_SEV12_GIS_SENSOR_TIME;0;0,0034466549696266593;0,0034466549696266593;0,0;0,04046836794505642;0,04046836794505642;0,0;0,05870821892739261;0,05870821892739261;0,0;0,0;100,0;0,0
SC2 22.03.2018 14:30 Cloudy evening;FS9_SEV12_GIS_SENSOR_TIME;15;0,00268421453519507;0,0025448504308100725;3,4239092827758584e-05;0,031535702288435385;0,030787478427204355;0,004256760707060487;0,05180940585641829;0,05044651059102178;0,005851418018545469;0,0013628952653965132;98,67243488394058;1,3275651160594073
SC2 22.03.2018 14:30 Cloudy evening;FS9_SEV12_GIS_SENSOR_TIME;30;0,0033441423977833688;0,003369753936899591;2,4861521066677698e-05;0,045631188019979285;0,04466885608821619;0,0037843139545978323;0,05782856039867644;0,05804958171166775;0,004986132876957623;-0,00022102131299130828;99,26761892843167;0,7323810715683349
SC2 22.03.2018 14:30 Cloudy evening;FS9_SEV12_GIS_SENSOR_TIME;45;0,004391569390765252;0,004700419907346768;5,031781793109053e-05;0,05836693170576414;0,06081048733554244;0,004884455054279362;0,06626891722946175;0,0685596084246896;0,007093505334535989;-0,0022906911952278453;98,94084201568616;1,0591579843138483
